Date,Main Site Water Meter
2020-10-12 00:00:00,116.52
2020-10-13 00:00:00,142.88
2020-10-14 00:00:00,144.4
2020-10-15 00:00:00,149.84
2020-10-16 00:00:00,129.6
2020-10-17 00:00:00,88.36
2020-10-18 00:00:00,85.2
2020-10-19 00:00:00,136.12
2020-10-20 00:00:00,157.2
2020-10-21 00:00:00,138.8
2020-10-22 00:00:00,126.76
2020-10-23 00:00:00,132.32
2020-10-24 00:00:00,85
2020-10-25 00:00:00,81.84
2020-10-26 00:00:00,107.52
2020-10-27 00:00:00,165.32
2020-10-28 00:00:00,135.08
2020-10-29 00:00:00,150.72
2020-10-30 00:00:00,133.04
2020-10-31 00:00:00,100.88
2020-11-01 00:00:00,106.8
2020-11-02 00:00:00,123.72
2020-11-03 00:00:00,135.56
2020-11-04 00:00:00,161.76
2020-11-05 00:00:00,193.2
2020-11-06 00:00:00,110.08
2020-11-07 00:00:00,69.32
2020-11-08 00:00:00,73.72
2020-11-09 00:00:00,122.16
2020-11-10 00:00:00,150.68
2020-11-11 00:00:00,156.36
2020-11-12 00:00:00,111.12
2020-11-13 00:00:00,105
2020-11-14 00:00:00,73.88
2020-11-15 00:00:00,71.4
2020-11-16 00:00:00,137.72
2020-11-17 00:00:00,167.24
2020-11-18 00:00:00,179.12
2020-11-19 00:00:00,170.6
2020-11-20 00:00:00,130.64
2020-11-21 00:00:00,65.48
2020-11-22 00:00:00,65.8
2020-11-23 00:00:00,116.96
2020-11-24 00:00:00,121.28
2020-11-25 00:00:00,110.64
2020-11-26 00:00:00,129.44
2020-11-27 00:00:00,99.8
2020-11-28 00:00:00,79.44
2020-11-29 00:00:00,96
2020-11-30 00:00:00,155.08
2020-12-01 00:00:00,144.44
2020-12-02 00:00:00,147.32
2020-12-03 00:00:00,168.8
2020-12-04 00:00:00,124.24
2020-12-05 00:00:00,77.32
2020-12-06 00:00:00,86.76
2020-12-07 00:00:00,146.76
2020-12-08 00:00:00,169.52
2020-12-09 00:00:00,164.16
2020-12-10 00:00:00,156.76
2020-12-11 00:00:00,108.52
2020-12-12 00:00:00,70.24
2020-12-13 00:00:00,76.64
2020-12-14 00:00:00,123.76
2020-12-15 00:00:00,139.92
2020-12-16 00:00:00,130.4
2020-12-17 00:00:00,123.12
2020-12-18 00:00:00,107.52
2020-12-19 00:00:00,78.52
2020-12-20 00:00:00,85.72
2020-12-21 00:00:00,99.28
2020-12-22 00:00:00,100.84
2020-12-23 00:00:00,93.44
2020-12-24 00:00:00,73.48
2020-12-25 00:00:00,76.16
2020-12-26 00:00:00,76.52
2020-12-27 00:00:00,88.4
2020-12-28 00:00:00,68.68
2020-12-29 00:00:00,75.92
2020-12-30 00:00:00,82.52
2020-12-31 00:00:00,78.8
2021-01-01 00:00:00,75
2021-01-02 00:00:00,77.16
2021-01-03 00:00:00,80.64
2021-01-04 00:00:00,139.88
2021-01-05 00:00:00,156.96
2021-01-06 00:00:00,141.12
2021-01-07 00:00:00,136.96
2021-01-08 00:00:00,119.68
2021-01-09 00:00:00,119.96
2021-01-10 00:00:00,85.4
2021-01-11 00:00:00,146.96
2021-01-12 00:00:00,174.68
2021-01-13 00:00:00,180.56
2021-01-14 00:00:00,151.88
2021-01-15 00:00:00,123.04
2021-01-16 00:00:00,75.88
2021-01-17 00:00:00,80.48
2021-01-18 00:00:00,119.48
2021-01-19 00:00:00,144.2
2021-01-20 00:00:00,137.76
2021-01-21 00:00:00,142.4
2021-01-22 00:00:00,118.2
2021-01-23 00:00:00,92.6
2021-01-24 00:00:00,93.76
2021-01-25 00:00:00,120.8
2021-01-26 00:00:00,102.96
2021-01-27 00:00:00,79.4
2021-01-28 00:00:00,157.24
2021-01-29 00:00:00,131.24
2021-01-30 00:00:00,77.12
2021-01-31 00:00:00,80.2
2021-02-01 00:00:00,129.8
2021-02-02 00:00:00,190
2021-02-03 00:00:00,151.68
2021-02-04 00:00:00,190.8
2021-02-05 00:00:00,152.04
2021-02-06 00:00:00,92.04
2021-02-07 00:00:00,92.52
2021-02-08 00:00:00,138.12
2021-02-09 00:00:00,149.52
2021-02-10 00:00:00,166.32
2021-02-11 00:00:00,156.56
2021-02-12 00:00:00,122.12
2021-02-13 00:00:00,77.32
2021-02-14 00:00:00,73.64
2021-02-15 00:00:00,130.6
2021-02-16 00:00:00,169.52
2021-02-17 00:00:00,191.52
2021-02-18 00:00:00,169.2
2021-02-19 00:00:00,127.48
2021-02-20 00:00:00,73.04
2021-02-21 00:00:00,100.44
2021-02-22 00:00:00,159.92
2021-02-23 00:00:00,188.04
2021-02-24 00:00:00,166.16
2021-02-25 00:00:00,182.36
2021-02-26 00:00:00,122.6
2021-02-27 00:00:00,77.12
2021-02-28 00:00:00,77.12
2021-03-01 00:00:00,147.52
2021-03-02 00:00:00,183.8
2021-03-03 00:00:00,149.96
2021-03-04 00:00:00,166.96
2021-03-05 00:00:00,137.08
2021-03-06 00:00:00,78.44
2021-03-07 00:00:00,87.16
2021-03-08 00:00:00,135.2
2021-03-09 00:00:00,179.36
2021-03-10 00:00:00,151.16
2021-03-11 00:00:00,131.84
2021-03-12 00:00:00,131.24
2021-03-13 00:00:00,95.48
2021-03-14 00:00:00,94.24
2021-03-15 00:00:00,153.28
2021-03-16 00:00:00,180.88
2021-03-17 00:00:00,148.72
2021-03-18 00:00:00,165.96
2021-03-19 00:00:00,135.88
2021-03-20 00:00:00,74.04
2021-03-21 00:00:00,94.12
2021-03-22 00:00:00,134.84
2021-03-23 00:00:00,153.24
2021-03-24 00:00:00,180.72
2021-03-25 00:00:00,132.24
2021-03-26 00:00:00,71.44
2021-03-29 00:00:00,104.56
2021-03-30 00:00:00,161.16
2021-03-31 00:00:00,157.6
2021-04-01 00:00:00,144.52
2021-04-02 00:00:00,49.92
2021-04-03 00:00:00,40.24
2021-04-04 00:00:00,78.56
2021-04-05 00:00:00,135.08
2021-04-06 00:00:00,161.24
2021-04-07 00:00:00,141.64
2021-04-08 00:00:00,131
2021-04-09 00:00:00,111.76
2021-04-10 00:00:00,67.96
2021-04-11 00:00:00,77.64
2021-04-12 00:00:00,123.68
2021-04-13 00:00:00,146.88
2021-04-14 00:00:00,128.04
2021-04-15 00:00:00,157.88
2021-04-16 00:00:00,127.04
2021-04-17 00:00:00,81.08
2021-04-18 00:00:00,99.28
2021-04-19 00:00:00,124
2021-04-20 00:00:00,139.28
2021-04-21 00:00:00,142.64
2021-04-22 00:00:00,142.56
2021-04-23 00:00:00,142.12
2021-04-24 00:00:00,92.28
2021-04-25 00:00:00,107
2021-04-26 00:00:00,152.32
2021-04-27 00:00:00,162.64
2021-04-28 00:00:00,179.76
2021-04-29 00:00:00,185.08
2021-04-30 00:00:00,127.6
2021-05-01 00:00:00,57.6
2021-05-02 00:00:00,67.28
2021-05-03 00:00:00,58.12
2021-05-04 00:00:00,128.4
2021-05-05 00:00:00,148.96
2021-05-06 00:00:00,126.04
2021-05-07 00:00:00,106.64
2021-05-08 00:00:00,66.76
2021-05-09 00:00:00,61.08
2021-05-10 00:00:00,132.16
2021-05-11 00:00:00,169.08
2021-05-12 00:00:00,195.24
2021-05-13 00:00:00,172.2
2021-05-14 00:00:00,117.04
2021-05-15 00:00:00,70.36
2021-05-16 00:00:00,81.24
2021-05-17 00:00:00,139.88
2021-05-18 00:00:00,158.56
2021-05-19 00:00:00,140.44
2021-05-20 00:00:00,168.72
2021-05-21 00:00:00,107.68
2021-05-22 00:00:00,62.28
2021-05-23 00:00:00,66.48
2021-05-24 00:00:00,114.84
2021-05-25 00:00:00,151.72
2021-05-26 00:00:00,160.2
2021-05-27 00:00:00,138.4
2021-05-28 00:00:00,96.88
2021-05-29 00:00:00,69.44
2021-05-30 00:00:00,77.24
2021-05-31 00:00:00,62.96
2021-06-01 00:00:00,153.48
2021-06-02 00:00:00,159.76
2021-06-03 00:00:00,150.48
2021-06-04 00:00:00,155.6
2021-06-05 00:00:00,118.24
2021-06-06 00:00:00,103.32
2021-06-07 00:00:00,151.28
2021-06-08 00:00:00,165.28
2021-06-09 00:00:00,183.32
2021-06-10 00:00:00,212.44
2021-06-11 00:00:00,134.32
2021-06-12 00:00:00,95.88
2021-06-13 00:00:00,101.52
2021-06-14 00:00:00,122.96
2021-06-15 00:00:00,169.72
2021-06-16 00:00:00,158.12
2021-06-17 00:00:00,148.96
2021-06-18 00:00:00,142.84
2021-06-19 00:00:00,98.04
2021-06-20 00:00:00,82.12
2021-06-21 00:00:00,151.96
2021-06-22 00:00:00,133.84
2021-06-23 00:00:00,142.08
2021-06-24 00:00:00,185.68
2021-06-25 00:00:00,122.92
2021-06-26 00:00:00,79.12
2021-06-27 00:00:00,80.88
2021-06-28 00:00:00,127.88
2021-06-29 00:00:00,119.12
2021-06-30 00:00:00,159.52
2021-07-01 00:00:00,211.2
2021-07-02 00:00:00,153.4
2021-07-03 00:00:00,110.6
2021-07-04 00:00:00,97.32
2021-07-05 00:00:00,153.4
2021-07-06 00:00:00,180.8
2021-07-07 00:00:00,144.36
2021-07-08 00:00:00,164.2
2021-07-09 00:00:00,121.68
2021-07-10 00:00:00,88.08
2021-07-11 00:00:00,126.04
2021-07-12 00:00:00,152.52
2021-07-13 00:00:00,121.68
2021-07-14 00:00:00,154.44
2021-07-15 00:00:00,163.96
2021-07-16 00:00:00,110.72
2021-07-17 00:00:00,80.44
2021-07-18 00:00:00,80.2
2021-07-19 00:00:00,134.32
2021-07-20 00:00:00,148.64
2021-07-21 00:00:00,171.76
2021-07-22 00:00:00,148.36
2021-07-23 00:00:00,119.36
2021-07-24 00:00:00,77.12
2021-07-25 00:00:00,74.92
2021-07-26 00:00:00,122.48
2021-07-27 00:00:00,117.76
2021-07-28 00:00:00,152.04
2021-07-29 00:00:00,131.92
2021-07-30 00:00:00,122.88
2021-07-31 00:00:00,74.44
2021-08-01 00:00:00,76.72
2021-08-02 00:00:00,146.92
2021-08-03 00:00:00,178.36
2021-08-04 00:00:00,140.04
2021-08-05 00:00:00,137.24
2021-08-06 00:00:00,109.64
2021-08-07 00:00:00,72.8
2021-08-08 00:00:00,80.84
2021-08-09 00:00:00,121.2
2021-08-10 00:00:00,156.64
2021-08-11 00:00:00,183.2
2021-08-12 00:00:00,126.88
2021-08-13 00:00:00,114.24
2021-08-14 00:00:00,89
2021-08-15 00:00:00,87.04
2021-08-16 00:00:00,148.28
2021-08-17 00:00:00,180.56
2021-08-18 00:00:00,168.6
2021-08-19 00:00:00,139.28
2021-08-20 00:00:00,107.6
2021-08-21 00:00:00,67.08
2021-08-22 00:00:00,71.24
2021-08-23 00:00:00,104.36
2021-08-24 00:00:00,115.36
2021-08-25 00:00:00,119.92
2021-08-26 00:00:00,103.24
2021-08-27 00:00:00,89.64
2021-08-28 00:00:00,68.84
2021-08-29 00:00:00,73.08
2021-08-30 00:00:00,62.6
2021-08-31 00:00:00,108.52
2021-09-01 00:00:00,146.44
2021-09-02 00:00:00,120.68
2021-09-03 00:00:00,107.28
2021-09-04 00:00:00,68.88
2021-09-05 00:00:00,86.48
2021-09-06 00:00:00,139.96
2021-09-07 00:00:00,178.96
2021-09-08 00:00:00,123.88
2021-09-09 00:00:00,131.12
2021-09-10 00:00:00,120
2021-09-11 00:00:00,77.16
2021-09-12 00:00:00,78.36
2021-09-13 00:00:00,125.12
2021-09-14 00:00:00,103.2
2021-09-16 00:00:00,14.04
2021-09-20 00:00:00,108.76
2021-09-21 00:00:00,132.36
2021-09-22 00:00:00,138.88
2021-09-23 00:00:00,128.48
2021-09-24 00:00:00,107.76
2021-09-25 00:00:00,69.64
2021-09-26 00:00:00,76.36
2021-09-27 00:00:00,151.12
2021-09-28 00:00:00,137.24
2021-09-29 00:00:00,127.8
2021-09-30 00:00:00,144.76
2021-10-01 00:00:00,120.28
2021-10-02 00:00:00,84
2021-10-03 00:00:00,95.88
2021-10-04 00:00:00,134.96
2021-10-05 00:00:00,151.28
2021-10-06 00:00:00,144.4
2021-10-07 00:00:00,142.04
2021-10-08 00:00:00,111.8
2021-10-09 00:00:00,67.88
2021-10-10 00:00:00,81.44
2021-10-11 00:00:00,131.84
2021-10-12 00:00:00,132.6
2021-10-13 00:00:00,134.08
2021-10-14 00:00:00,167.68
2021-10-15 00:00:00,143.44
2021-10-16 00:00:00,77.24
2021-10-17 00:00:00,77.48
2021-10-18 00:00:00,121.36
2021-10-19 00:00:00,142.88
2021-10-20 00:00:00,135.68
2021-10-21 00:00:00,146.24
2021-10-22 00:00:00,51.52
2021-10-28 00:00:00,99.64
2021-10-29 00:00:00,119.36
2021-10-30 00:00:00,84.84
2021-10-31 00:00:00,91.32
2021-11-01 00:00:00,125.28
2021-11-02 00:00:00,147.28
2021-11-03 00:00:00,150.68
2021-11-04 00:00:00,163.48
2021-11-05 00:00:00,128.16
2021-11-06 00:00:00,84.16
2021-11-07 00:00:00,84.04
2021-11-08 00:00:00,127.24
2021-11-09 00:00:00,140.4
2021-11-10 00:00:00,145.36
2021-11-11 00:00:00,147.68
2021-11-12 00:00:00,118.36
2021-11-13 00:00:00,87.44
2021-11-14 00:00:00,81.56
2021-11-15 00:00:00,145.2
2021-11-16 00:00:00,209.88
2021-11-17 00:00:00,151.64
2021-11-18 00:00:00,164.84
2021-11-19 00:00:00,186.4
2021-11-20 00:00:00,119.16
2021-11-21 00:00:00,95.92
2021-11-22 00:00:00,147.28
2021-11-23 00:00:00,163.2
2021-11-24 00:00:00,191.04
2021-11-25 00:00:00,171.12
2021-11-26 00:00:00,181.12
2021-11-27 00:00:00,100.96
2021-11-28 00:00:00,106.36
2021-11-29 00:00:00,147.28
2021-11-30 00:00:00,152.4
2021-12-01 00:00:00,165.48
2021-12-02 00:00:00,168.08
2021-12-03 00:00:00,134
2021-12-04 00:00:00,79.2
2021-12-05 00:00:00,85.36
2021-12-06 00:00:00,166
2021-12-07 00:00:00,177.52
2021-12-08 00:00:00,153.56
2021-12-09 00:00:00,176.92
2021-12-10 00:00:00,135.44
2021-12-11 00:00:00,87.52
2021-12-12 00:00:00,87.44
2021-12-13 00:00:00,154.44
2021-12-14 00:00:00,132.52
2021-12-15 00:00:00,122.92
2021-12-16 00:00:00,122.04
2021-12-17 00:00:00,111.44
2021-12-18 00:00:00,81.32
2021-12-19 00:00:00,83.08
2021-12-20 00:00:00,123.68
2021-12-21 00:00:00,128.88
2021-12-22 00:00:00,117.24
2021-12-23 00:00:00,103.72
2021-12-24 00:00:00,43.56
2022-01-17 00:00:00,54.8
2022-01-18 00:00:00,149.56
2022-01-19 00:00:00,142.2
2022-01-20 00:00:00,122.76
2022-01-21 00:00:00,77.96
2022-01-22 00:00:00,87.48
2022-01-23 00:00:00,88.16
2022-01-24 00:00:00,148.96
2022-01-25 00:00:00,92.96
2022-02-01 00:00:00,60.28
2022-02-02 00:00:00,189.36
2022-02-03 00:00:00,146.32
2022-02-04 00:00:00,120.28
2022-02-05 00:00:00,85.08
2022-02-06 00:00:00,99.8
2022-02-07 00:00:00,50.44
2022-02-08 00:00:00,75.84
2022-02-09 00:00:00,145.64
2022-02-10 00:00:00,173.84
2022-02-11 00:00:00,140.12
2022-02-12 00:00:00,78.88
2022-02-13 00:00:00,77.96
2022-02-14 00:00:00,127.28
2022-02-15 00:00:00,174.36
2022-02-16 00:00:00,157.92
2022-02-17 00:00:00,139.2
2022-02-18 00:00:00,124.92
2022-02-19 00:00:00,87.24
2022-02-20 00:00:00,95.44
2022-02-21 00:00:00,175.08
2022-02-22 00:00:00,167.76
2022-02-23 00:00:00,154.28
2022-02-24 00:00:00,140
2022-02-25 00:00:00,126.92
2022-02-26 00:00:00,71.32
2022-02-27 00:00:00,80.2
2022-02-28 00:00:00,134.16
2022-03-01 00:00:00,141.6
2022-03-02 00:00:00,145.76
2022-03-03 00:00:00,133.52
2022-03-04 00:00:00,121.04
2022-03-05 00:00:00,80.68
2022-03-06 00:00:00,80.36
2022-03-07 00:00:00,145.24
2022-03-08 00:00:00,61.08
2022-03-11 00:00:00,72.36
2022-03-12 00:00:00,73.12
2022-03-13 00:00:00,82.12
2022-03-14 00:00:00,121.04
2022-03-15 00:00:00,148.72
2022-03-16 00:00:00,162.64
2022-03-17 00:00:00,157.56
2022-03-18 00:00:00,108.96
2022-03-19 00:00:00,91.84
2022-03-20 00:00:00,95.76
2022-03-21 00:00:00,120.2
2022-03-22 00:00:00,132.6
2022-03-23 00:00:00,166.68
2022-03-24 00:00:00,161.12
2022-03-25 00:00:00,127.68
2022-03-26 00:00:00,74.28
2022-03-27 00:00:00,71.56
2022-03-28 00:00:00,118
2022-03-29 00:00:00,80.44
2022-03-31 00:00:00,63.4
2022-04-01 00:00:00,110.32
2022-04-02 00:00:00,66.12
2022-04-03 00:00:00,79.36
2022-04-04 00:00:00,112.04
2022-04-05 00:00:00,142.56
2022-04-06 00:00:00,155.6
2022-04-07 00:00:00,154.96
2022-04-08 00:00:00,121.04
2022-04-09 00:00:00,79.2
2022-04-10 00:00:00,88.04
2022-04-11 00:00:00,129.12
2022-04-12 00:00:00,149.24
2022-04-13 00:00:00,141.44
2022-04-14 00:00:00,133
2022-04-15 00:00:00,35.16
2022-04-25 00:00:00,41.56
2022-04-26 00:00:00,142.48
2022-04-27 00:00:00,147.08
2022-04-28 00:00:00,156.72
2022-04-29 00:00:00,133.64
2022-04-30 00:00:00,83.68
2022-05-01 00:00:00,80.24
2022-05-02 00:00:00,70.16
2022-05-03 00:00:00,151.04
2022-05-04 00:00:00,168.24
2022-05-05 00:00:00,188.6
2022-05-11 00:00:00,97.64
2022-05-12 00:00:00,137.6
2022-05-13 00:00:00,146.08
2022-05-14 00:00:00,82.84
2022-05-15 00:00:00,99.36
2022-05-16 00:00:00,153.04
2022-05-17 00:00:00,138.96
2022-05-18 00:00:00,182
2022-05-19 00:00:00,139.68
2022-05-20 00:00:00,108.52
2022-05-21 00:00:00,66.72
2022-05-22 00:00:00,67.12
2022-05-23 00:00:00,130.44
2022-05-24 00:00:00,139.12
2022-05-25 00:00:00,143.6
2022-05-26 00:00:00,154.32
2022-05-27 00:00:00,113.52
2022-05-28 00:00:00,77.24
2022-05-29 00:00:00,66.4
2022-05-30 00:00:00,116.8
2022-05-31 00:00:00,121.88
2022-06-01 00:00:00,128.28
2022-06-02 00:00:00,78.4
2022-06-03 00:00:00,69.84
2022-06-04 00:00:00,71.96
2022-06-05 00:00:00,75.52
2022-06-06 00:00:00,131
2022-06-07 00:00:00,111.2
2022-06-08 00:00:00,130.52
2022-06-09 00:00:00,156.88
2022-06-10 00:00:00,116.2
2022-06-11 00:00:00,70.92
2022-06-12 00:00:00,82.96
2022-06-13 00:00:00,134.52
2022-06-14 00:00:00,150.2
2022-06-15 00:00:00,137.52
2022-06-16 00:00:00,151.36
2022-06-17 00:00:00,110.24
2022-06-18 00:00:00,75.96
2022-06-19 00:00:00,75.08
2022-06-20 00:00:00,132.72
2022-06-21 00:00:00,110.64
2022-06-22 00:00:00,106.88
2022-06-23 00:00:00,114.64
2022-06-24 00:00:00,87.48
2022-06-25 00:00:00,63.76
2022-06-26 00:00:00,68.64
2022-06-27 00:00:00,115
2022-06-28 00:00:00,144.04
2022-06-29 00:00:00,173.04
2022-06-30 00:00:00,143.48
2022-07-01 00:00:00,118.36
2022-07-02 00:00:00,77.04
2022-07-03 00:00:00,84.36
2022-07-04 00:00:00,131.92
2022-07-05 00:00:00,138.84
2022-07-06 00:00:00,142.8
2022-07-07 00:00:00,131.8
2022-07-08 00:00:00,144.6
2022-07-09 00:00:00,93.16
2022-07-10 00:00:00,102.32
2022-07-11 00:00:00,134.6
2022-07-12 00:00:00,144.24
2022-07-13 00:00:00,168.88
2022-07-14 00:00:00,151.56
2022-07-15 00:00:00,139.8
2022-07-16 00:00:00,97.08
2022-07-17 00:00:00,83.12
2022-07-18 00:00:00,129.6
2022-07-19 00:00:00,133.52
2022-07-20 00:00:00,132.48
2022-07-21 00:00:00,132.72
2022-07-22 00:00:00,117.4
2022-07-23 00:00:00,80
2022-07-24 00:00:00,83.28
2022-07-25 00:00:00,145.04
2022-07-26 00:00:00,139.12
2022-07-27 00:00:00,147.12
2022-07-28 00:00:00,163.56
2022-07-29 00:00:00,116.6
2022-07-30 00:00:00,84.08
2022-07-31 00:00:00,81.48
2022-08-01 00:00:00,145.48
2022-08-02 00:00:00,122.6
2022-08-03 00:00:00,119.88
2022-08-04 00:00:00,144.36
2022-08-05 00:00:00,117.56
2022-08-06 00:00:00,76.72
2022-08-07 00:00:00,83.16
2022-08-08 00:00:00,139.4
2022-08-09 00:00:00,164.24
2022-08-10 00:00:00,196.44
2022-08-11 00:00:00,177.32
2022-08-12 00:00:00,118.96
2022-08-13 00:00:00,74
2022-08-14 00:00:00,88.44
2022-08-15 00:00:00,144.6
2022-08-16 00:00:00,149.92
2022-08-17 00:00:00,133.36
2022-08-18 00:00:00,129.68
2022-08-19 00:00:00,102.16
2022-08-20 00:00:00,73.92
2022-08-21 00:00:00,76.36
2022-08-22 00:00:00,119.68
2022-08-23 00:00:00,123.72
2022-08-24 00:00:00,111.08
2022-08-25 00:00:00,119.12
2022-08-26 00:00:00,96.68
2022-09-15 00:00:00,76.36
2022-09-16 00:00:00,144.04
2022-09-17 00:00:00,109.12
2022-09-18 00:00:00,90.44
2022-09-19 00:00:00,82.24
2022-09-20 00:00:00,174.8
2022-09-21 00:00:00,167
2022-09-22 00:00:00,168.12
2022-09-23 00:00:00,142
2022-09-24 00:00:00,91.08
2022-09-25 00:00:00,93.04
2022-09-26 00:00:00,177.2
2022-09-27 00:00:00,142.4
2022-09-28 00:00:00,146.8
2022-09-29 00:00:00,144.04
2022-09-30 00:00:00,108.36
2022-10-01 00:00:00,76.84
2022-10-02 00:00:00,87.68
2022-10-03 00:00:00,129.28
2022-10-04 00:00:00,131.32
2022-10-05 00:00:00,146.4
2022-10-06 00:00:00,129.72
2022-10-07 00:00:00,113.96
2022-10-08 00:00:00,68.64
2022-10-09 00:00:00,74.64
2022-10-10 00:00:00,126.72
2022-10-11 00:00:00,89.2
2022-11-01 00:00:00,86.36
2022-11-02 00:00:00,192.6
2022-11-03 00:00:00,158.6
2022-11-04 00:00:00,137.68
2022-11-05 00:00:00,76.4
2022-11-06 00:00:00,75.84
2022-11-07 00:00:00,150.16
2022-11-08 00:00:00,150.52
2022-11-09 00:00:00,144.72
2022-11-10 00:00:00,139.32
2022-11-11 00:00:00,123.8
2022-11-12 00:00:00,82.44
2022-11-13 00:00:00,92.44
2022-11-14 00:00:00,125.8
2022-11-15 00:00:00,157.6
2022-11-16 00:00:00,154.28
2022-11-17 00:00:00,144
2022-11-18 00:00:00,117.48
2022-11-19 00:00:00,86.96
2022-11-20 00:00:00,87.72
2022-11-21 00:00:00,152.04
2022-11-22 00:00:00,200.8
2022-11-23 00:00:00,147.84
2022-11-24 00:00:00,151.48
2022-11-25 00:00:00,115.24
2022-11-26 00:00:00,77.48
2022-11-27 00:00:00,94.08
2022-11-28 00:00:00,122.56
2022-11-29 00:00:00,167.2
2022-11-30 00:00:00,192.96
2022-12-01 00:00:00,147.36
2022-12-02 00:00:00,128.08
2022-12-03 00:00:00,75.92
2022-12-04 00:00:00,80.84
2022-12-05 00:00:00,122.08
2022-12-06 00:00:00,134.32
2022-12-07 00:00:00,151.6
2022-12-08 00:00:00,140.04
2022-12-09 00:00:00,110.64
2022-12-10 00:00:00,79.52
2022-12-11 00:00:00,67.2
2022-12-12 00:00:00,136.96
2022-12-13 00:00:00,151.52
2022-12-14 00:00:00,148
2022-12-15 00:00:00,155.76
2022-12-16 00:00:00,139.96
2022-12-17 00:00:00,88.24
2022-12-18 00:00:00,110.28
2022-12-19 00:00:00,123.04
2022-12-20 00:00:00,154.4
2022-12-21 00:00:00,118.24
2022-12-22 00:00:00,117.04
2022-12-23 00:00:00,78.92
2022-12-24 00:00:00,72.32
2022-12-25 00:00:00,85.68
2022-12-26 00:00:00,67.96
2022-12-27 00:00:00,78.68
2022-12-28 00:00:00,69.64
2022-12-29 00:00:00,82.92
2022-12-30 00:00:00,65
